STUDENT_ID|TERM|COURSE|STUDENT
90000481|'202520.PHYS2125.01Z.kcarrell'
90000482|'202520.CHEM3451.02Z.jcarr17'
90000483|'202520.BIOL2124.01Z.cadkins,202520.CHEM1106.04Z.jmaxwell'
90000484|'202520.BIOL2420.01Z.hjones13'
90000485|'202520.CHEM1112.07Z.gsmith34'
90000486|'202520.GEOL1104.01Z.jgarza85'
90000487|'202520.GEOL1104.03Z.ekoemanshields'
90000488|'202520.CHEM1111.07Z.rzehnder'
90000489|'202520.CHEM1111.07Z.rzehnder'
90000490|'202520.GEOL1104.04Z.jgarza85'
90000491|'202520.CHEM1111.06Z.sdharmarajan'
90000492|'202520.GEOL1104.01Z.jgarza85'
90000493|'202520.BIOL2124.01Z.cadkins'
90000494|'202520.GEOL1104.02Z.sshields2'
90000495|'202520.BIOL2124.04Z.cadkins,202520.CHEM1106.05Z.jmaxwell'
90000496|'202520.GEOL1104.01Z.jgarza85'
90000497|'202520.CHEM1111.07Z.rzehnder'
90000498|'202520.GEOL1104.02Z.sshields2'
90000499|'202520.CHEM1111.07Z.rzehnder'
90000500|'202520.CHEM1112.05Z.gsmith34'
90000501|'202520.CHEM1112.07Z.gsmith34'
90000502|'202520.CHEM1111.05Z.rzehnder'
90000503|'202520.CHEM1111.08Z.rzehnder'
90000504|'202520.CHEM1112.05Z.gsmith34'
90000505|'202520.CHEM1111.10Z.sdharmarajan'
90000506|'202520.PHYS2125.02Z.mholcomb3'
90000507|'202520.CHEM1111.09Z.jcarr17'
90000508|'202520.GEOL1104.01Z.jgarza85'
90000509|'202520.CHEM1112.05Z.gsmith34,202520.GEOL1104.02Z.sshields2'
90000510|'202520.BIOL2420.03Z.hjones13'
90000511|'202520.BIOL2420.01Z.hjones13'
90000512|'202520.CHEM1112.07Z.gsmith34'
90000513|'202520.BIOL2124.03Z.cadkins'
90000514|'202520.GEOL1104.03Z.ekoemanshields'
90000515|'202520.CHEM1106.04Z.jmaxwell'
90000516|'202520.PHYS2125.01Z.kcarrell'
90000517|'202520.GEOL1104.03Z.ekoemanshields'
90000518|'202520.CHEM1111.05Z.rzehnder'
90000519|'202520.CHEM1111.07Z.rzehnder'
90000520|'202520.CHEM1112.08Z.eosborne'
90000521|'202520.BIOL2420.01Z.hjones13'
90000522|'202520.BIOL2124.02Z.hjones13'
90000523|'202520.CHEM1106.04Z.jmaxwell'
90000524|'202520.CHEM1111.07Z.rzehnder'
90000525|'202520.GEOL1104.04Z.jgarza85,202520.PHYS2126.01Z.swilliams36'
90000526|'202520.PHYS2125.01Z.kcarrell'
90000527|'202520.CHEM1111.10Z.sdharmarajan'
90000528|'202520.CHEM1111.10Z.sdharmarajan'
90000529|'202520.BIOL2124.03Z.cadkins'
90000530|'202520.CHEM1111.06Z.sdharmarajan'
90000531|'202520.GEOL1104.04Z.jgarza85'
90000532|'202520.CHEM1111.05Z.rzehnder,202520.GEOL1104.04Z.jgarza85'
90000533|'202520.GEOL1104.03Z.ekoemanshields'
90000534|'202520.CHEM1111.10Z.sdharmarajan'
90000535|'202520.GEOL1104.04Z.jgarza85'
90000536|'202520.GEOL1104.02Z.sshields2'
90000537|'202520.CHEM1111.10Z.sdharmarajan'
90000538|'202520.GEOL1104.02Z.sshields2'
90000539|'202520.PHYS2125.02Z.mholcomb3'
90000540|'202520.CHEM1112.04Z.gsmith34'
90000541|'202520.PHYS2125.02Z.mholcomb3'
90000542|'202520.BIOL2124.02Z.hjones13,202520.CHEM1111.08Z.rzehnder'
90000543|'202520.CHEM1111.10Z.sdharmarajan'
90000544|'202520.BIOL2124.03Z.cadkins,202520.CHEM1112.05Z.gsmith34'
90000545|'202520.CHEM1112.05Z.gsmith34'
90000546|'202520.CHEM1111.08Z.rzehnder'
90000547|'202520.CHEM1106.03Z.jmaxwell'
90000548|'202520.CHEM1111.08Z.rzehnder'
90000549|'202520.CHEM3451.02Z.jcarr17'
90000550|'202520.CHEM3451.03Z.jcarr17'
90000551|'202520.CHEM1111.07Z.rzehnder'
90000552|'202520.BIOL2124.02Z.hjones13'
90000553|'202520.CHEM1111.07Z.rzehnder'
90000554|'202520.CHEM1111.06Z.sdharmarajan'
90000555|'202520.CHEM1111.08Z.rzehnder'
90000556|'202520.CHEM1106.05Z.jmaxwell'
90000557|'202520.BIOL2124.01Z.cadkins'
90000558|'202520.CHEM1111.10Z.sdharmarajan'
90000559|'202520.CHEM1111.06Z.sdharmarajan'
90000560|'202520.BIOL2124.02Z.hjones13'
90000561|'202520.CHEM1112.04Z.gsmith34'
90000562|'202520.CHEM1111.06Z.sdharmarajan'
90000563|'202520.PHYS2126.01Z.swilliams36'
90000564|'202520.BIOL2420.01Z.hjones13'
90000565|'202520.BIOL1413.03Z.bskipper,202520.CHEM1111.05Z.rzehnder'
90000566|'202520.CHEM1111.09Z.jcarr17'
90000567|'202520.CHEM1111.09Z.jcarr17'
90000568|'202520.CHEM3452.05Z.sramasamy,202520.PHYS2125.01Z.kcarrell'
90000569|'202520.BIOL1413.03Z.bskipper,202520.CHEM1111.08Z.rzehnder'
90000570|'202520.CHEM1111.09Z.jcarr17'
90000571|'202520.CHEM1106.05Z.jmaxwell'
90000572|'202520.PHYS2126.02Z.challen'
90000573|'202520.GEOL1104.03Z.ekoemanshields'
90000574|'202520.CHEM1112.04Z.gsmith34'
90000575|'202520.BIOL2124.04Z.cadkins'
90000576|'202520.GEOL1104.01Z.jgarza85'
90000577|'202520.PHYS2126.02Z.challen'
90000578|'202520.CHEM1111.08Z.rzehnder'
90000579|'202520.CHEM1106.03Z.jmaxwell'
90000580|'202520.CHEM1111.07Z.rzehnder,202520.PHYS2125.02Z.mholcomb3'
90000581|'202520.CHEM1111.09Z.jcarr17'
90000582|'202520.CHEM1111.07Z.rzehnder,202520.PHYS2125.02Z.mholcomb3'
90000583|'202520.CHEM1112.06Z.gsmith34,202520.PHYS2125.02Z.mholcomb3'
90000584|'202520.CHEM1106.03Z.jmaxwell'
90000585|'202520.CHEM1106.03Z.jmaxwell'
90000586|'202520.CHEM1111.09Z.jcarr17'
90000587|'202520.CHEM1111.07Z.rzehnder'
90000588|'202520.BIOL2420.03Z.hjones13'
90000589|'202520.CHEM1111.09Z.jcarr17'
90000590|'202520.PHYS2126.02Z.challen'
90000591|'202520.CHEM1111.05Z.rzehnder'
90000592|'202520.CHEM1111.07Z.rzehnder'
